Datetime,Activity_Type,Heart rate,Calories burned,Exercise duration,Sleep duration,Sleep type duration,Floors climbed
0,Running,109,140,48897,0,0,0
0,Running,106,142,45876,0,0,0
0,Running,105,145,44566,0,0,0
1,Light Sleep,58,0,0,8,13,0
1,Running,118,100,64784,0,0,0
1,Light Sleep,56,0,0,5,7,0
1,REM Sleep,57,0,0,1,1,0
2,Light Sleep,60,0,0,8,17,0
2,Light Sleep,59,0,0,10,16,0
3,Floors Climbed,52,0,0,0,0,1
3,Light Sleep,59,0,0,6,14,0
3,Light Sleep,54,0,0,6,10,0
3,Light Sleep,50,0,0,5,8,0
3,REM Sleep,55,0,0,2,5,0
3,Light Sleep,50,0,0,5,7,0
3,REM Sleep,54,0,0,2,4,0
3,Light Sleep,50,0,0,4,6,0
3,REM Sleep,51,0,0,2,4,0
3,REM Sleep,52,0,0,2,4,0
4,Running,122,100,70633,0,0,0
4,REM Sleep,57,0,0,4,8,0
4,Light Sleep,64,0,0,0,0,0
4,REM Sleep,56,0,0,3,7,0
4,REM Sleep,56,0,0,3,6,0
5,Floors Climbed,54,0,0,0,0,1
8,Floors Climbed,65,0,0,0,0,1
8,Running,126,120,92775,0,0,0
9,Floors Climbed,68,0,0,0,0,1
10,No Physical Activity,56,0,0,0,0,0
16,No Physical Activity,57,0,0,0,0,0
20,Running,126,110,73081,0,0,0
21,No Physical Activity,61,0,0,0,0,0
22,No Physical Activity,73,0,0,0,0,0
22,Running,150,10,11483,0,0,0
22,No Physical Activity,69,0,0,0,0,0
22,Running,150,10,11880,0,0,0
22,Running,148,10,12980,0,0,0
22,Running,146,20,16486,0,0,0
22,Running,140,30,24736,0,0,0
22,Running,134,60,40921,0,0,0
15,Walking,93,160,124027,0,0,0
0,Floors Climbed,51,0,0,0,0,1
0,Light Sleep,50,0,0,8,8,0
0,Light Sleep,49,0,0,7,7,0
0,Light Sleep,48,0,0,6,6,0
0,Light Sleep,49,0,0,3,2,0
0,Running,110,118,45602,0,0,0
0,Running,112,112,44106,0,0,0
0,Running,112,106,41239,0,0,0
1,Light Sleep,57,0,0,13,14,0
1,Floors Climbed,55,0,0,0,0,1
1,Floors Climbed,53,0,0,0,0,1
1,Floors Climbed,52,0,0,0,0,1
1,Floors Climbed,52,0,0,0,0,1
1,Floors Climbed,53,0,0,0,0,1
1,Floors Climbed,54,0,0,0,0,1
1,No Physical Activity,56,0,0,0,0,0
1,Running,118,150,94133,0,0,0
1,Running,118,170,97493,0,0,0
2,Light Sleep,62,0,0,15,20,0
2,Light Sleep,60,0,0,14,16,0
2,No Physical Activity,60,0,0,0,0,0
2,No Physical Activity,58,0,0,0,0,0
3,Light Sleep,68,0,0,17,27,0
3,Light Sleep,65,0,0,16,23,0
3,No Physical Activity,61,0,0,0,0,0
3,Running,120,130,90570,0,0,0
4,Light Sleep,71,0,0,17,32,0
4,No Physical Activity,63,0,0,0,0,0
5,Light Sleep,73,0,0,18,35,0
5,No Physical Activity,65,0,0,0,0,0
5,Running,122,130,101304,0,0,0
6,Light Sleep,75,0,0,18,38,0
6,No Physical Activity,67,0,0,0,0,0
7,Light Sleep,76,0,0,18,40,0
7,No Physical Activity,71,0,0,0,0,0
8,Light Sleep,76,0,0,19,40,0
9,Light Sleep,76,0,0,18,38,0
9,Running,148,10,8111,0,0,0
9,Walking,93,160,128845,0,0,0
10,Light Sleep,76,0,0,17,35,0
10,Floors Climbed,68,0,0,0,0,1
11,Light Sleep,76,0,0,16,31,0
11,Running,158,10,10001,0,0,0
12,Light Sleep,76,0,0,15,28,0
12,No Physical Activity,70,0,0,0,0,0
13,Light Sleep,76,0,0,14,25,0
14,Light Sleep,77,0,0,13,22,0
15,Light Sleep,78,0,0,12,19,0
15,Running,166,10,11297,0,0,0
16,Light Sleep,79,0,0,10,16,0
16,No Physical Activity,74,0,0,0,0,0
17,Light Sleep,80,0,0,8,14,0
18,Light Sleep,80,0,0,6,10,0
18,Light Sleep,80,0,0,7,12,0
19,Light Sleep,79,0,0,5,10,0
19,Light Sleep,80,0,0,5,9,0
19,Running,170,10,10373,0,0,0
20,Light Sleep,78,0,0,5,9,0
20,No Physical Activity,79,0,0,0,0,0
22,Running,174,10,15397,0,0,0
22,Running,171,15,13168,0,0,0
22,Running,172,10,11484,0,0,0
1,Light Sleep,59,0,0,12,20,0
1,Light Sleep,58,0,0,12,18,0
1,Light Sleep,56,0,0,8,12,0
1,Light Sleep,54,0,0,4,5,0
1,REM Sleep,61,0,0,0,0,0
1,REM Sleep,55,0,0,1,1,0
2,Light Sleep,60,0,0,10,18,0
2,Light Sleep,50,0,0,4,6,0
2,REM Sleep,50,0,0,3,5,0
3,Light Sleep,51,0,0,9,13,0
3,Light Sleep,60,0,0,6,15,0
3,Light Sleep,58,0,0,5,12,0
3,Light Sleep,58,0,0,4,10,0
3,REM Sleep,56,0,0,3,8,0
3,REM Sleep,56,0,0,3,6,0
3,Light Sleep,50,0,0,5,7,0
3,REM Sleep,55,0,0,2,5,0
3,REM Sleep,54,0,0,2,4,0
3,Light Sleep,50,0,0,4,6,0
3,REM Sleep,53,0,0,2,4,0
3,REM Sleep,51,0,0,2,4,0
4,Floors Climbed,53,0,0,0,0,1
5,Light Sleep,65,0,0,0,1,0
6,Floors Climbed,55,0,0,0,0,1
9,Floors Climbed,67,0,0,0,0,1
12,No Physical Activity,56,0,0,0,0,0
18,No Physical Activity,58,0,0,0,0,0
19,Running,122,130,86807,0,0,0
21,No Physical Activity,64,0,0,0,0,0
21,Running,130,70,47870,0,0,0
22,Running,150,10,11436,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,Running,152,10,12031,0,0,0
22,Running,150,10,11875,0,0,0
22,Running,148,10,13153,0,0,0
22,Running,144,20,17648,0,0,0
22,Running,138,40,27807,0,0,0
13,Walking,92,160,128029,0,0,0
0,Running,110,119,46711,0,0,0
0,Running,112,112,44038,0,0,0
0,Running,112,104,39834,0,0,0
1,Floors Climbed,56,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,Floors Climbed,56,0,0,0,0,1
1,No Physical Activity,56,0,0,0,0,0
1,Running,118,150,92954,0,0,0
2,Light Sleep,61,0,0,11,12,0
2,Light Sleep,58,0,0,10,9,0
2,Light Sleep,56,0,0,8,7,0
2,Light Sleep,54,0,0,6,5,0
2,Light Sleep,52,0,0,5,4,0
2,Floors Climbed,56,0,0,0,0,1
2,Light Sleep,51,0,0,4,3,0
2,Floors Climbed,56,0,0,0,0,1
2,No Physical Activity,58,0,0,0,0,0
2,No Physical Activity,57,0,0,0,0,0
2,No Physical Activity,57,0,0,0,0,0
2,Running,120,130,87983,0,0,0
3,Light Sleep,67,0,0,13,19,0
3,Light Sleep,64,0,0,12,15,0
3,Floors Climbed,55,0,0,0,0,1
3,Light Sleep,50,0,0,4,3,0
3,Light Sleep,52,0,0,4,4,0
3,No Physical Activity,60,0,0,0,0,0
3,No Physical Activity,59,0,0,0,0,0
4,Light Sleep,72,0,0,14,27,0
4,Light Sleep,70,0,0,14,23,0
4,No Physical Activity,62,0,0,0,0,0
4,No Physical Activity,61,0,0,0,0,0
4,Running,120,120,93141,0,0,0
5,Light Sleep,74,0,0,15,30,0
5,No Physical Activity,66,0,0,0,0,0
5,No Physical Activity,65,0,0,0,0,0
5,No Physical Activity,64,0,0,0,0,0
5,No Physical Activity,63,0,0,0,0,0
6,Light Sleep,76,0,0,16,33,0
6,Running,144,10,9856,0,0,0
6,Running,138,10,8586,0,0,0
6,No Physical Activity,68,0,0,0,0,0
7,Light Sleep,77,0,0,17,35,0
7,Running,150,10,11312,0,0,0
8,Light Sleep,77,0,0,18,36,0
8,Running,156,10,12708,0,0,0
8,Running,122,140,117030,0,0,0
9,Light Sleep,77,0,0,18,36,0
9,Floors Climbed,68,0,0,0,0,1
10,Light Sleep,78,0,0,19,36,0
10,Running,164,10,14239,0,0,0
10,Floors Climbed,67,0,0,0,0,1
11,Light Sleep,78,0,0,19,35,0
11,Floors Climbed,70,0,0,0,0,1
12,Light Sleep,78,0,0,18,33,0
13,Light Sleep,78,0,0,17,31,0
13,Running,170,20,16853,0,0,0
14,Light Sleep,79,0,0,15,28,0
14,No Physical Activity,78,0,0,0,0,0
15,Light Sleep,79,0,0,13,25,0
16,Light Sleep,80,0,0,9,18,0
16,Running,174,20,20405,0,0,0
16,Light Sleep,80,0,0,11,21,0
17,Light Sleep,80,0,0,8,16,0
18,Light Sleep,80,0,0,7,13,0
18,Light Sleep,80,0,0,8,15,0
19,No Physical Activity,81,0,0,0,0,0
19,Light Sleep,81,0,0,6,12,0
20,Light Sleep,78,0,0,5,9,0
20,Running,172,30,22288,0,0,0
21,Running,166,10,19986,0,0,0
22,Running,170,35,35304,0,0,0
22,Running,172,40,28985,0,0,0
3,Floors Climbed,63,0,0,0,0,1
3,Light Sleep,59,0,0,6,8,0
3,Light Sleep,60,0,0,1,1,0
3,Light Sleep,58,0,0,2,3,0
4,No Physical Activity,62,0,0,0,0,0
4,No Physical Activity,61,0,0,0,0,0
5,No Physical Activity,62,0,0,0,0,0
5,Running,120,10,9101,0,0,0
5,No Physical Activity,60,0,0,0,0,0
5,Running,120,10,9087,0,0,0
5,No Physical Activity,60,0,0,0,0,0
5,Light Sleep,64,0,0,1,1,0
6,No Physical Activity,63,0,0,0,0,0
6,No Physical Activity,60,0,0,0,0,0
6,Running,120,10,9186,0,0,0
7,No Physical Activity,64,0,0,0,0,0
7,Light Sleep,66,0,0,1,1,0
8,Floors Climbed,66,0,0,0,0,1
8,No Physical Activity,65,0,0,0,0,0
9,Floors Climbed,68,0,0,0,0,1
9,No Physical Activity,65,0,0,0,0,0
9,Floors Climbed,66,0,0,0,0,1
11,No Physical Activity,66,0,0,0,0,0
13,No Physical Activity,68,0,0,0,0,0
16,No Physical Activity,66,0,0,0,0,0
16,No Physical Activity,68,0,0,0,0,0
19,No Physical Activity,68,0,0,0,0,0
20,No Physical Activity,68,0,0,0,0,0
21,No Physical Activity,68,0,0,0,0,0
22,No Physical Activity,73,0,0,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,No Physical Activity,73,0,0,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,No Physical Activity,70,0,0,0,0,0
12,No Physical Activity,69,0,0,0,0,0
16,No Physical Activity,76,0,0,0,0,0
18,Running,168,10,11965,0,0,0
21,Running,164,10,13669,0,0,0
21,Running,172,20,12469,0,0,0
22,Running,173,25,26642,0,0,0
22,Running,170,20,19506,0,0,0
0,Floors Climbed,56,0,0,0,0,1
0,Floors Climbed,53,0,0,0,0,1
0,Floors Climbed,52,0,0,0,0,1
0,Floors Climbed,50,0,0,0,0,1
0,Floors Climbed,49,0,0,0,0,1
0,Light Sleep,49,0,0,8,6,0
0,Floors Climbed,49,0,0,0,0,1
0,Floors Climbed,49,0,0,0,0,1
0,Floors Climbed,50,0,0,0,0,1
0,Floors Climbed,52,0,0,0,0,1
1,Floors Climbed,61,0,0,0,0,1
1,Floors Climbed,58,0,0,0,0,1
1,No Physical Activity,57,0,0,0,0,0
1,No Physical Activity,56,0,0,0,0,0
2,Light Sleep,67,0,0,15,27,0
2,Light Sleep,64,0,0,14,23,0
2,No Physical Activity,59,0,0,0,0,0
3,Light Sleep,70,0,0,15,32,0
3,No Physical Activity,61,0,0,0,0,0
4,Light Sleep,72,0,0,16,37,0
4,No Physical Activity,63,0,0,0,0,0
5,Light Sleep,74,0,0,18,41,0
5,No Physical Activity,66,0,0,0,0,0
6,Light Sleep,76,0,0,19,44,0
7,Light Sleep,77,0,0,20,45,0
7,Running,140,10,7850,0,0,0
8,Light Sleep,77,0,0,20,44,0
9,Running,150,10,9944,0,0,0
10,Light Sleep,77,0,0,19,41,0
11,Light Sleep,77,0,0,18,37,0
12,Light Sleep,77,0,0,16,32,0
12,Running,162,10,12286,0,0,0
14,Light Sleep,78,0,0,14,28,0
15,Light Sleep,78,0,0,12,23,0
16,Light Sleep,79,0,0,10,19,0
17,Light Sleep,80,0,0,8,15,0
18,Light Sleep,80,0,0,6,12,0
19,Light Sleep,79,0,0,5,10,0
19,Light Sleep,80,0,0,5,10,0
20,Light Sleep,78,0,0,5,9,0
3,Light Sleep,61,0,0,14,14,0
3,Light Sleep,58,0,0,3,4,0
3,Light Sleep,59,0,0,1,2,0
4,No Physical Activity,62,0,0,0,0,0
4,No Physical Activity,61,0,0,0,0,0
4,Light Sleep,63,0,0,1,1,0
5,Floors Climbed,65,0,0,0,0,1
5,No Physical Activity,63,0,0,0,0,0
5,Running,120,10,9157,0,0,0
5,No Physical Activity,60,0,0,0,0,0
5,Running,118,10,9194,0,0,0
6,No Physical Activity,64,0,0,0,0,0
6,Light Sleep,65,0,0,1,1,0
7,No Physical Activity,65,0,0,0,0,0
8,No Physical Activity,66,0,0,0,0,0
8,Floors Climbed,66,0,0,0,0,1
9,Floors Climbed,67,0,0,0,0,1
10,No Physical Activity,67,0,0,0,0,0
11,No Physical Activity,68,0,0,0,0,0
12,No Physical Activity,67,0,0,0,0,0
12,Running,138,10,16441,0,0,0
14,No Physical Activity,69,0,0,0,0,0
17,No Physical Activity,68,0,0,0,0,0
18,Running,150,20,40284,0,0,0
18,No Physical Activity,67,0,0,0,0,0
18,Running,152,10,7406,0,0,0
20,No Physical Activity,68,0,0,0,0,0
21,No Physical Activity,70,0,0,0,0,0
22,No Physical Activity,74,0,0,0,0,0
22,Running,156,60,100401,0,0,0
22,No Physical Activity,73,0,0,0,0,0
22,No Physical Activity,73,0,0,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,No Physical Activity,70,0,0,0,0,0
22,Running,152,50,44720,0,0,0
3,Light Sleep,72,0,0,8,18,0
3,REM Sleep,69,0,0,3,7,0
3,REM Sleep,68,0,0,1,2,0
4,Light Sleep,76,0,0,16,32,0
4,REM Sleep,71,0,0,0,0,0
6,Light Sleep,79,0,0,23,38,0
8,Light Sleep,81,0,0,24,38,0
8,Floors Climbed,75,0,0,0,0,1
10,Floors Climbed,68,0,0,0,0,1
11,Light Sleep,83,0,0,21,35,0
13,Light Sleep,83,0,0,17,31,0
14,Light Sleep,84,0,0,14,27,0
16,Light Sleep,84,0,0,10,20,0
16,Light Sleep,84,0,0,12,23,0
17,Light Sleep,85,0,0,7,14,0
17,Light Sleep,84,0,0,8,16,0
18,REM Sleep,85,0,0,6,14,0
18,Light Sleep,85,0,0,6,13,0
18,Light Sleep,85,0,0,7,13,0
1,Light Sleep,57,0,0,6,11,0
1,Light Sleep,55,0,0,5,7,0
1,Light Sleep,55,0,0,3,4,0
1,REM Sleep,56,0,0,1,1,0
2,Light Sleep,58,0,0,5,10,0
2,Light Sleep,58,0,0,5,10,0
2,Light Sleep,58,0,0,6,11,0
2,REM Sleep,61,0,0,0,0,0
3,Light Sleep,51,0,0,10,13,0
3,Light Sleep,55,0,0,5,9,0
3,Light Sleep,57,0,0,4,9,0
3,REM Sleep,56,0,0,3,7,0
3,Light Sleep,50,0,0,5,8,0
3,REM Sleep,55,0,0,3,6,0
3,Light Sleep,50,0,0,4,6,0
3,REM Sleep,54,0,0,2,5,0
3,REM Sleep,52,0,0,2,4,0
4,Floors Climbed,52,0,0,0,0,1
5,Light Sleep,64,0,0,1,1,0
7,No Physical Activity,54,0,0,0,0,0
8,Floors Climbed,67,0,0,0,0,1
14,No Physical Activity,56,0,0,0,0,0
20,No Physical Activity,58,0,0,0,0,0
21,Running,130,90,60261,0,0,0
22,No Physical Activity,71,0,0,0,0,0
22,No Physical Activity,70,0,0,0,0,0
22,Running,150,10,9133,0,0,0
22,Running,152,10,10504,0,0,0
22,Running,149,15,15006,0,0,0
22,Running,146,30,24007,0,0,0
22,Running,140,50,35897,0,0,0
16,Walking,93,150,109230,0,0,0
9,Walking,93,160,126355,0,0,0
0,Running,110,116,44299,0,0,0
0,Running,111,111,41434,0,0,0
0,Running,112,124,51996,0,0,0
0,Running,111,130,47508,0,0,0
0,Running,111,140,49643,0,0,0
1,Light Sleep,57,0,0,7,11,0
1,Light Sleep,56,0,0,4,6,0
1,Running,118,160,92468,0,0,0
1,REM Sleep,55,0,0,2,2,0
1,REM Sleep,58,0,0,0,0,0
2,Light Sleep,59,0,0,8,15,0
2,Running,120,130,88087,0,0,0
3,Light Sleep,51,0,0,11,14,0
3,Light Sleep,58,0,0,6,13,0
3,Light Sleep,58,0,0,4,10,0
3,REM Sleep,57,0,0,3,8,0
3,Light Sleep,50,0,0,6,9,0
3,REM Sleep,56,0,0,3,6,0
3,REM Sleep,55,0,0,2,5,0
3,Light Sleep,50,0,0,5,7,0
3,Light Sleep,50,0,0,4,6,0
3,REM Sleep,52,0,0,2,4,0
3,REM Sleep,52,0,0,2,4,0
4,Floors Climbed,54,0,0,0,0,1
4,Running,122,130,99002,0,0,0
4,Light Sleep,64,0,0,0,0,0
8,No Physical Activity,56,0,0,0,0,0
8,Floors Climbed,65,0,0,0,0,1
9,Floors Climbed,68,0,0,0,0,1
16,No Physical Activity,57,0,0,0,0,0
17,Walking,93,140,99111,0,0,0
21,No Physical Activity,60,0,0,0,0,0
21,Running,128,80,56506,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,Running,150,10,10103,0,0,0
22,No Physical Activity,68,0,0,0,0,0
22,Running,152,10,11171,0,0,0
22,Running,150,10,12415,0,0,0
22,Running,148,20,15000,0,0,0
22,Running,144,30,20910,0,0,0
22,Running,138,50,33090,0,0,0
11,Walking,93,160,128025,0,0,0
0,Running,110,118,45707,0,0,0
0,Running,112,113,44538,0,0,0
0,Running,111,112,42875,0,0,0
0,Running,112,124,46234,0,0,0
1,Floors Climbed,56,0,0,0,0,1
1,Floors Climbed,56,0,0,0,0,1
1,Floors Climbed,56,0,0,0,0,1
1,Floors Climbed,56,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,Running,118,140,86583,0,0,0
2,Floors Climbed,58,0,0,0,0,1
2,No Physical Activity,57,0,0,0,0,0
2,No Physical Activity,56,0,0,0,0,0
2,No Physical Activity,55,0,0,0,0,0
3,Floors Climbed,58,0,0,0,0,1
3,No Physical Activity,58,0,0,0,0,0
3,No Physical Activity,57,0,0,0,0,0
3,Running,120,120,87470,0,0,0
4,No Physical Activity,61,0,0,0,0,0
4,No Physical Activity,61,0,0,0,0,0
4,Light Sleep,62,0,0,6,8,0
4,No Physical Activity,59,0,0,0,0,0
4,Light Sleep,60,0,0,7,7,0
4,No Physical Activity,58,0,0,0,0,0
4,Light Sleep,59,0,0,7,7,0
4,Light Sleep,63,0,0,15,14,0
4,Light Sleep,61,0,0,3,4,0
4,Light Sleep,62,0,0,1,1,0
5,Light Sleep,70,0,0,9,19,0
5,Light Sleep,69,0,0,9,16,0
5,Light Sleep,67,0,0,8,13,0
5,Light Sleep,66,0,0,7,12,0
5,No Physical Activity,60,0,0,0,0,0
5,Running,120,10,9157,0,0,0
5,No Physical Activity,60,0,0,0,0,0
5,Light Sleep,65,0,0,7,10,0
5,No Physical Activity,60,0,0,0,0,0
5,Light Sleep,65,0,0,6,8,0
5,Light Sleep,64,0,0,6,8,0
5,No Physical Activity,60,0,0,0,0,0
5,Light Sleep,63,0,0,6,8,0
5,No Physical Activity,60,0,0,0,0,0
6,Light Sleep,75,0,0,12,27,0
6,Light Sleep,74,0,0,11,24,0
6,Light Sleep,72,0,0,10,22,0
6,Floors Climbed,68,0,0,0,0,1
6,Running,142,10,9295,0,0,0
6,No Physical Activity,62,0,0,0,0,0
6,Running,140,10,8380,0,0,0
6,No Physical Activity,63,0,0,0,0,0
6,Running,120,10,9209,0,0,0
6,No Physical Activity,66,0,0,0,0,0
6,No Physical Activity,64,0,0,0,0,0
6,No Physical Activity,61,0,0,0,0,0
6,No Physical Activity,61,0,0,0,0,0
6,Running,122,130,106418,0,0,0
6,Light Sleep,65,0,0,1,1,0
7,Light Sleep,76,0,0,14,29,0
7,Running,150,10,11162,0,0,0
7,Running,146,10,10226,0,0,0
7,No Physical Activity,63,0,0,0,0,0
8,Light Sleep,76,0,0,16,31,0
8,Running,154,10,12135,0,0,0
8,No Physical Activity,64,0,0,0,0,0
8,Light Sleep,67,0,0,1,1,0
9,Light Sleep,77,0,0,16,31,0
9,Running,158,10,13355,0,0,0
9,Floors Climbed,68,0,0,0,0,1
9,Floors Climbed,68,0,0,0,0,1
10,Light Sleep,77,0,0,16,30,0
10,Running,162,10,15444,0,0,0
10,No Physical Activity,65,0,0,0,0,0
10,Floors Climbed,67,0,0,0,0,1
10,Floors Climbed,67,0,0,0,0,1
11,Light Sleep,78,0,0,16,29,0
11,No Physical Activity,65,0,0,0,0,0
11,Floors Climbed,69,0,0,0,0,1
12,Light Sleep,78,0,0,15,28,0
12,Running,166,20,19644,0,0,0
12,Floors Climbed,74,0,0,0,0,1
13,Light Sleep,79,0,0,14,26,0
13,No Physical Activity,69,0,0,0,0,0
13,No Physical Activity,66,0,0,0,0,0
14,Light Sleep,80,0,0,12,23,0
15,Running,170,30,26943,0,0,0
15,Light Sleep,80,0,0,11,21,0
15,No Physical Activity,67,0,0,0,0,0
16,No Physical Activity,80,0,0,0,0,0
16,Light Sleep,80,0,0,10,20,0
17,Light Sleep,80,0,0,9,17,0
17,Light Sleep,80,0,0,9,18,0
18,Running,170,40,32749,0,0,0
18,Light Sleep,80,0,0,8,16,0
18,Light Sleep,80,0,0,8,16,0
18,No Physical Activity,67,0,0,0,0,0
19,No Physical Activity,81,0,0,0,0,0
19,Light Sleep,80,0,0,7,14,0
19,Light Sleep,80,0,0,8,15,0
19,No Physical Activity,70,0,0,0,0,0
20,Light Sleep,78,0,0,5,9,0
20,Light Sleep,80,0,0,6,12,0
20,No Physical Activity,67,0,0,0,0,0
21,Running,164,20,20315,0,0,0
21,Running,168,50,34355,0,0,0
21,No Physical Activity,73,0,0,0,0,0
21,No Physical Activity,68,0,0,0,0,0
22,Running,166,30,30235,0,0,0
22,Running,166,40,34722,0,0,0
22,No Physical Activity,74,0,0,0,0,0
22,No Physical Activity,73,0,0,0,0,0
22,No Physical Activity,71,0,0,0,0,0
22,No Physical Activity,69,0,0,0,0,0
7,Light Sleep,66,0,0,7,4,0
7,Light Sleep,66,0,0,1,1,0
9,Floors Climbed,72,0,0,0,0,1
9,Floors Climbed,68,0,0,0,0,1
9,Floors Climbed,66,0,0,0,0,1
14,No Physical Activity,75,0,0,0,0,0
17,Running,154,10,10978,0,0,0
18,No Physical Activity,74,0,0,0,0,0
20,Running,154,10,9784,0,0,0
21,No Physical Activity,76,0,0,0,0,0
22,Running,156,10,12108,0,0,0
22,Running,156,10,10715,0,0,0
22,Running,156,10,9545,0,0,0
2,Light Sleep,58,0,0,9,14,0
2,Light Sleep,57,0,0,6,10,0
2,Light Sleep,57,0,0,4,7,0
2,REM Sleep,58,0,0,2,2,0
2,Light Sleep,57,0,0,3,4,0
3,No Physical Activity,63,0,0,0,0,0
3,Light Sleep,59,0,0,16,22,0
3,REM Sleep,62,0,0,0,0,0
4,No Physical Activity,66,0,0,0,0,0
4,No Physical Activity,64,0,0,0,0,0
4,No Physical Activity,62,0,0,0,0,0
4,No Physical Activity,59,0,0,0,0,0
4,Floors Climbed,62,0,0,0,0,1
4,No Physical Activity,59,0,0,0,0,0
5,No Physical Activity,68,0,0,0,0,0
5,No Physical Activity,66,0,0,0,0,0
5,Running,122,10,10530,0,0,0
5,No Physical Activity,62,0,0,0,0,0
5,Running,121,10,9460,0,0,0
5,No Physical Activity,60,0,0,0,0,0
5,No Physical Activity,59,0,0,0,0,0
6,No Physical Activity,69,0,0,0,0,0
6,Running,125,10,10304,0,0,0
6,No Physical Activity,60,0,0,0,0,0
6,Running,120,10,9146,0,0,0
6,No Physical Activity,60,0,0,0,0,0
7,No Physical Activity,71,0,0,0,0,0
7,No Physical Activity,67,0,0,0,0,0
7,No Physical Activity,61,0,0,0,0,0
7,Light Sleep,66,0,0,1,0,0
8,No Physical Activity,73,0,0,0,0,0
8,No Physical Activity,69,0,0,0,0,0
8,Floors Climbed,67,0,0,0,0,1
8,No Physical Activity,61,0,0,0,0,0
8,Floors Climbed,66,0,0,0,0,1
8,Light Sleep,68,0,0,7,4,0
8,Light Sleep,66,0,0,3,2,0
9,No Physical Activity,70,0,0,0,0,0
9,Floors Climbed,68,0,0,0,0,1
9,No Physical Activity,62,0,0,0,0,0
9,Floors Climbed,66,0,0,0,0,1
10,Floors Climbed,65,0,0,0,0,1
10,No Physical Activity,75,0,0,0,0,0
10,Floors Climbed,72,0,0,0,0,1
10,No Physical Activity,62,0,0,0,0,0
12,Running,154,10,9482,0,0,0
12,No Physical Activity,72,0,0,0,0,0
12,No Physical Activity,62,0,0,0,0,0
13,No Physical Activity,75,0,0,0,0,0
13,No Physical Activity,63,0,0,0,0,0
14,No Physical Activity,73,0,0,0,0,0
14,No Physical Activity,63,0,0,0,0,0
15,No Physical Activity,64,0,0,0,0,0
15,No Physical Activity,63,0,0,0,0,0
15,No Physical Activity,63,0,0,0,0,0
16,No Physical Activity,76,0,0,0,0,0
16,No Physical Activity,65,0,0,0,0,0
17,Floors Climbed,66,0,0,0,0,1
17,No Physical Activity,65,0,0,0,0,0
18,Running,146,10,7651,0,0,0
19,No Physical Activity,75,0,0,0,0,0
19,No Physical Activity,65,0,0,0,0,0
20,No Physical Activity,69,0,0,0,0,0
21,No Physical Activity,69,0,0,0,0,0
21,No Physical Activity,76,0,0,0,0,0
21,No Physical Activity,74,0,0,0,0,0
21,Floors Climbed,67,0,0,0,0,1
22,No Physical Activity,74,0,0,0,0,0
22,No Physical Activity,74,0,0,0,0,0
22,No Physical Activity,73,0,0,0,0,0
22,Running,150,10,7943,0,0,0
22,No Physical Activity,75,0,0,0,0,0
22,Floors Climbed,70,0,0,0,0,1
14,No Physical Activity,72,0,0,0,0,0
20,Running,152,20,32526,0,0,0
20,Floors Climbed,77,0,0,0,0,1
22,Running,168,20,31830,0,0,0
22,Running,170,10,16542,0,0,0
22,No Physical Activity,80,0,0,0,0,0
13,Light Sleep,74,0,0,0,0,0
6,Light Sleep,70,0,0,6,14,0
6,Light Sleep,67,0,0,4,10,0
6,REM Sleep,65,0,0,3,6,0
6,REM Sleep,65,0,0,1,4,0
6,REM Sleep,67,0,0,1,2,0
7,Light Sleep,76,0,0,9,21,0
7,Light Sleep,73,0,0,8,18,0
8,Light Sleep,78,0,0,10,22,0
8,Light Sleep,71,0,0,0,0,0
10,Light Sleep,80,0,0,10,22,0
11,Light Sleep,81,0,0,11,22,0
11,Running,138,10,11864,0,0,0
12,Light Sleep,83,0,0,11,22,0
12,Light Sleep,82,0,0,11,22,0
13,Light Sleep,83,0,0,11,22,0
14,Light Sleep,84,0,0,11,22,0
14,Light Sleep,84,0,0,11,22,0
15,Light Sleep,84,0,0,11,20,0
15,Light Sleep,84,0,0,11,21,0
16,Light Sleep,84,0,0,9,17,0
16,Light Sleep,84,0,0,10,19,0
17,Light Sleep,85,0,0,7,15,0
17,Light Sleep,85,0,0,8,16,0
18,REM Sleep,85,0,0,6,14,0
18,Light Sleep,85,0,0,6,14,0
0,Light Sleep,55,0,0,10,15,0
0,Light Sleep,54,0,0,5,7,0
0,REM Sleep,54,0,0,1,1,0
1,Light Sleep,58,0,0,12,20,0
1,REM Sleep,60,0,0,0,0,0
2,Light Sleep,59,0,0,10,19,0
2,Light Sleep,59,0,0,7,14,0
2,Light Sleep,50,0,0,4,6,0
3,Floors Climbed,52,0,0,0,0,1
3,Light Sleep,51,0,0,8,11,0
3,Light Sleep,58,0,0,5,11,0
3,REM Sleep,57,0,0,4,8,0
3,Light Sleep,50,0,0,5,8,0
